_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,no_of_persons,no_of_persons:confidence,person_plural,person_plural:confidence,person_singular_dom,person_singular_dom:confidence,person_singular_nondom,person_singular_nondom:confidence,image_url,no_of_persons_gold,no_of_persons_gold_reason,person_plural_gold,person_plural_gold_reason,person_singular_dom_gold,person_singular_dom_gold_reason,person_singular_nondom_gold,person_singular_nondom_gold_reason
882949629,false,finalized,3,3/22/2016 17:32:17,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/6/63/Bundesarchiv_Bild_183-27924-0001%2C_MTS_Magdeburg-S%C3%BCdwest%2C_Setzen_einer_Dorfzeitung.jpg,,,,,,,,
882949630,false,finalized,3,3/22/2016 17:31:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/57/Linotype_2.jpg,,,,,,,,
882949631,false,finalized,3,3/22/2016 17:34:27,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/9/9b/Fotothek_df_roe-neg_0006484_015_Schriftsetzer_an_einer_Setzmaschine.jpg,,,,,,,,
882949632,false,finalized,3,3/22/2016 17:42:11,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/ae/Metal_movable_type.jpg,,,,,,,,
882949633,false,finalized,3,3/22/2016 17:41:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f0/Laser2.jpg,,,,,,,,
882949634,false,finalized,3,3/22/2016 17:36:04,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.3333,,,,0,http://upload.wikimedia.org/wikipedia/commons/1/18/Herstellung-eines-Kupferstichs.png,,,,,,,,
882949635,false,finalized,3,3/22/2016 17:31:36,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/7/7f/Engraving.jpg,,,,,,,,
882949636,false,finalized,3,3/22/2016 17:30:33,one_person,0.6648,,,,,male,0.6648,http://upload.wikimedia.org/wikipedia/commons/2/23/1834_Ferdinand_Tellgmann%2C_Portr%C3%A4t_eines_Kupferstechers%2C_%C3%96l_auf_Leinwand_79%2C5_x_64%2C5_cm%2C_Museumslandschaft_Hessen_Kassel.jpg,,,,,,,,
882949637,false,finalized,3,3/22/2016 17:32:17,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/6c/Notariavigo.jpg,,,,,,,,
882949638,false,finalized,3,3/22/2016 17:32:17,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/b/b8/Karte_Notariat_Schweiz_2016.png,,,,,,,,
882949639,false,finalized,3,3/22/2016 17:33:43,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/78/LiebenthalRechtsanwalt2.jpg,,,,,,,,
882949640,false,finalized,3,3/22/2016 17:31:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/3/3d/K%C3%B6ln-Portal-Notariat-Decker-H%C3%B6he-Schwalbengasse-033.jpg,,,,,,,,
882949641,false,finalized,3,3/22/2016 17:34:09,several_persons_no_single_persons_depiction_is_dominant,0.3514,only_male,0.3514,,0,,,http://upload.wikimedia.org/wikipedia/commons/9/90/Fotothek_df_tg_0008473_St%C3%A4ndebuch_%5E_Amt_%5E_Notar_%5E_Jurist.jpg,,,,,,,,
882949642,false,finalized,3,3/22/2016 17:34:27,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/6/6c/Notar_um_1830.jpg,,,,,,,,
882949643,false,finalized,3,3/22/2016 17:32:17,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f9/NYS-Notary-Seal.jpg,,,,,,,,
882949644,false,finalized,3,3/22/2016 17:32:17,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_female_persons,0.6667,,,,,http://upload.wikimedia.org/wikipedia/de/8/87/Inneres_einer_Handschuhwirkerstube.jpg,,,,,,,,
882949645,false,finalized,3,3/22/2016 17:33:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/cc/Handschumacher.jpg,,,,,,,,
882949646,false,finalized,3,3/22/2016 17:32:49,one_person,0.6667,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/de/8/81/Handschuhwirkerstube.jpg,,,,,,,,
882949647,false,finalized,3,3/22/2016 17:36:04,one_person,0.6667,,,,,male,0.3333,http://upload.wikimedia.org/wikipedia/commons/9/99/Bienenzuckerf%C3%BCtterung.jpg,,,,,,,,
882949648,false,finalized,3,3/22/2016 17:42:11,several_persons_but_one_persons_depiction_is_dominant,0.6667,,0,male,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/7/7c/Bienenstand_Dach_Hannover_Waterlooplatz.jpg,,,,,,,,
882949649,false,finalized,3,3/22/2016 17:31:03,several_persons_no_single_persons_depiction_is_dominant,0.6824,mixed_but_predominantly_female_persons,0.6824,,0,,,http://upload.wikimedia.org/wikipedia/commons/a/ab/Bundesarchiv_Bild_183-J0408-0008-001%2C_Kalkreuth%2C_Auszubildende_zum_Imker.jpg,,,,,,,,
882949650,false,finalized,3,3/22/2016 17:33:59,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/aa/Apiary.jpg,,,,,,,,
882949651,false,finalized,3,3/22/2016 17:34:27,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e4/Bienenstand_Dach_Hannover_Haus_Waterlooplatz.jpg,,,,,,,,
882949652,false,finalized,3,3/22/2016 17:34:27,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/fe/BeesAndHoneycombs01.jpg,,,,,,,,
882949653,false,finalized,3,3/22/2016 17:34:11,several_persons_no_single_persons_depiction_is_dominant,0.3333,mixed_but_predominantly_female_persons,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/7/79/Die_Bienenz%C3%BCchter_%28Bruegel%29.jpg,,,,,,,,
882949654,false,finalized,3,3/22/2016 17:42:11,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d8/Hausbesorger.jpg,,,,,,,,
882949655,false,finalized,3,3/22/2016 17:32:34,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/cb/Tule_Lake_Relocation_Center%2C_Newell%2C_California._A_view_in_the_paint_shop_in_the_garage%2C_at_this_Re_._._._-_NARA_-_536732.jpg,,,,,,,,
882949656,false,finalized,3,3/22/2016 17:34:11,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/d/d3/Tel_Aviv_The_Haircut_%284249119072%29.jpg,,,,,,,,
882949657,false,finalized,3,3/22/2016 17:31:03,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/7/73/Skovarbejder.jpg,,,,,,,,
882949658,false,finalized,3,3/22/2016 17:31:36,one_person,0.6667,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/1/1e/Hodler_Holzf%C3%A4ller.jpg,,,,,,,,
882949659,false,finalized,3,3/22/2016 17:33:43,several_persons_but_one_persons_depiction_is_dominant,0.6667,,,male,0.6667,,0,http://upload.wikimedia.org/wikipedia/commons/8/8b/Corte_hachu.jpg,,,,,,,,
882949660,false,finalized,3,3/22/2016 17:34:11,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e1/Gleisbauer_Pr%C3%BCfungszeugnis.jpg,,,,,,,,
882949661,false,finalized,3,3/22/2016 17:31:36,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/5/58/Fotothek_df_n-10_0000208.jpg,,,,,,,,
882949662,false,finalized,3,3/22/2016 17:34:09,one_person,0.7027,,,,0,male,0.7027,http://upload.wikimedia.org/wikipedia/commons/c/c5/Welding_rail_joints.jpg,,,,,,,,
882949663,false,finalized,3,3/22/2016 17:41:22,several_persons_but_one_persons_depiction_is_dominant,0.6667,,0,male,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/6/63/Fotothek_df_n-10_0000132.jpg,,,,,,,,
882949664,false,finalized,3,3/22/2016 17:30:33,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_male_persons,0.3561,,,,,http://upload.wikimedia.org/wikipedia/commons/6/66/Fotothek_df_n-10_0000143.jpg,,,,,,,,
882949665,false,finalized,3,3/22/2016 17:34:11,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/2/2f/Fotothek_df_n-10_0000140.jpg,,,,,,,,
882949666,false,finalized,3,3/22/2016 17:31:03,one_person,1.0,,,,,male,0.6893,http://upload.wikimedia.org/wikipedia/commons/e/e2/Polsterer.JPG,,,,,,,,
882949667,false,finalized,3,3/22/2016 17:34:27,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/a/a7/Watchmaker_uk.jpg,,,,,,,,
882949668,false,finalized,3,3/22/2016 17:30:33,no_person,0.6913,,,,0,,,http://upload.wikimedia.org/wikipedia/commons/8/88/Fotothek_df_tg_0002142_St%C3%A4ndebuch_%5E_Handwerk_%5E_Uhrmacher.jpg,,,,,,,,
882949669,false,finalized,3,3/22/2016 17:32:49,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e8/Clockmakers_black_forest.jpg,,,,,,,,
882949670,false,finalized,3,3/22/2016 17:33:43,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/59/Loww_twr_sept2006_beleuchtet.jpg,,,,,,,,
882949671,false,finalized,3,3/22/2016 17:31:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a9/Goldschmiedehaus_Hanau.jpg,,,,,,,,
882949672,false,finalized,3,3/22/2016 17:33:59,several_persons_no_single_persons_depiction_is_dominant,1.0,gender_is_not_recognizable,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/0/0b/Goldschmiedewerkstatt.jpg,,,,,,,,
882949673,false,finalized,3,3/22/2016 17:41:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/97/Goldschmiedewerkstatt%2C_Werkbrett.jpg,,,,,,,,
882949674,false,finalized,3,3/22/2016 17:34:09,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/22/Collier_Prinzesse_mit_Ronde_Sternennacht_auf_wei%C3%9F.jpg,,,,,,,,
882949675,false,finalized,3,3/22/2016 17:36:04,no_person,0.6667,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/8/84/Heart-of-Gold_07.jpg,,,,,,,,
882949676,false,finalized,3,3/22/2016 17:33:59,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/65/Goldschmiedewerkstatt_Werkbrett.jpg,,,,,,,,
882949677,false,finalized,3,3/22/2016 17:36:04,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/8/84/Kopfschlaechter_um_1900.jpg,,,,,,,,
882949678,false,finalized,3,3/22/2016 17:32:17,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/fb/Aragon_infantry_XIV_century.jpg,,,,,,,,
882949679,false,finalized,3,3/22/2016 17:31:36,one_person,0.6667,,,,,female,0.6667,http://upload.wikimedia.org/wikipedia/commons/7/77/1686_Circus_40.jpg,,,,,,,,
882949680,false,finalized,3,3/22/2016 19:34:06,several_persons_no_single_persons_depiction_is_dominant,0.3333,gender_is_not_recognizable,0.3333,,,,0,http://upload.wikimedia.org/wikipedia/de/8/85/Holl%C3%A4ndische_Reihe_1884.jpg,,,,,,,,
882949681,false,finalized,3,3/22/2016 17:34:11,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/2/2d/Kirchenpauerkai_1899.JPG,,,,,,,,
882949682,false,finalized,3,3/22/2016 17:33:59,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/de/b/ba/Everf%C3%BChrer_1888.jpg,,,,,,,,
882949683,false,finalized,3,3/22/2016 17:33:15,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_female_persons,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/7/71/K%C3%BCrschnerwerkstatt_Herhold_Pelze%2C_Wiesbaden_%2801%29.jpg,,,,,,,,
882949684,false,finalized,3,3/22/2016 17:36:04,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/0/0c/Furrier_is_cutting.jpg,,,,,,,,
882949685,false,finalized,3,3/22/2016 17:31:03,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,0.3585,,,,,http://upload.wikimedia.org/wikipedia/commons/c/cc/Fotothek_df_roe-neg_0001275_002_Unterricht_in_der_K%C3%BCrschnerschule.jpg,,,,,,,,
882949686,false,finalized,3,3/22/2016 17:33:43,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/1d/Furs_by_Schutz%26Woebke.jpg,,,,,,,,
882949687,false,finalized,3,3/22/2016 17:31:36,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/e/eb/Furrrier%27s_prick_stitch_machine.jpg,,,,,,,,
882949688,false,finalized,3,3/22/2016 17:34:27,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/0/0d/Chartres_-_Vitrail_de_l%27Histoire_de_saint_Jacques_le_Majeur_-_Fourreurs.JPG,,,,,,,,
882949689,false,finalized,3,3/22/2016 17:34:09,several_persons_but_one_persons_depiction_is_dominant,0.6486,,0,gender_is_not_recognizable,0.3514,,,http://upload.wikimedia.org/wikipedia/commons/a/aa/Kustari_030_Arzsamasskie_skornjaki_%282%29.jpg,,,,,,,,
882949690,false,finalized,3,3/22/2016 17:31:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/50/Kuerschner_zunftwappen_mb.jpg,,,,,,,,
882949691,false,finalized,3,3/22/2016 17:36:04,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/72/Walldorf_Wappenbaum_Wappen_Augenoptiker.JPG,,,,,,,,
882949692,false,finalized,3,3/22/2016 19:34:06,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,0.3333,,,,,http://upload.wikimedia.org/wikipedia/commons/5/50/DBP_1986_1274_Jugend_Augenoptiker.jpg,,,,,,,,
882949693,false,finalized,3,3/22/2016 17:34:11,several_persons_no_single_persons_depiction_is_dominant,0.3333,only_male,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/6/64/Krisam_Verputzer_1928.jpg,,,,,,,,
882949694,false,finalized,3,3/22/2016 17:31:03,several_persons_no_single_persons_depiction_is_dominant,0.6824,only_male,0.6824,,0,,,http://upload.wikimedia.org/wikipedia/commons/0/0b/Bundesarchiv_Bild_183-N0328-0008%2C_Bauarbeiter_Fassade_verputzend.jpg,,,,,,,,
882949695,false,finalized,3,3/22/2016 17:32:49,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9b/Walldorf_Wappenbaum_Wappen_Gipser.JPG,,,,,,,,
882949696,false,finalized,3,3/22/2016 17:33:43,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/5b/Memmingen_kreuzherrnkirche_innen.jpg,,,,,,,,
882949697,false,finalized,3,3/22/2016 17:30:33,one_person,0.3561,,0,,,female,0.3561,http://upload.wikimedia.org/wikipedia/commons/b/b9/Basilika_Vierzehnheiligen_007.JPG,,,,,,,,
882949698,false,finalized,3,3/22/2016 17:34:11,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/93/Bild_007_-_schablone_2.jpg,,,,,,,,
882949699,false,finalized,3,3/22/2016 17:34:09,no_person,0.6486,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/b/b1/Bild_005Baccus.jpg,,,,,,,,
882949700,false,finalized,3,3/22/2016 17:34:11,several_persons_but_one_persons_depiction_is_dominant,1.0,,,male,1.0,,,http://upload.wikimedia.org/wikipedia/commons/f/f2/Hlwongpipant-josh.jpg,,,,,,,,
882949701,false,finalized,3,3/22/2016 19:34:06,one_person,1.0,,,,,male,0.3333,http://upload.wikimedia.org/wikipedia/commons/1/14/Fula_mouth_tattoo_closeup.jpg,,,,,,,,
882949702,false,finalized,3,3/22/2016 17:31:03,several_persons_but_one_persons_depiction_is_dominant,0.6691,,,male,0.6691,,0,http://upload.wikimedia.org/wikipedia/commons/5/5d/Handstecherei_1971_SW_1.JPG,,,,,,,,
882949703,false,finalized,3,3/22/2016 17:41:22,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/ea/Guy_Aitchison.jpg,,,,,,,,
882949704,false,finalized,3,3/22/2016 17:31:03,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,0.6691,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e4/Chrisgarvermiamiinktattooing.jpg,,,,,,,,
882949705,false,finalized,3,3/22/2016 17:32:34,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/b/b8/Edhardy.jpg,,,,,,,,
882949706,false,finalized,3,3/22/2016 17:42:11,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/3/3b/Henk_Schiffmacher.jpg,,,,,,,,
882949707,false,finalized,3,3/22/2016 17:31:03,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/1/1b/Hannah_Aitchison.jpg,,,,,,,,
882949708,false,finalized,3,3/22/2016 17:42:11,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/6/6b/Hoelderlin_1792.jpg,,,,,,,,
882949709,false,finalized,3,3/22/2016 17:31:03,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/ce/Kant_Portrait.jpg,,,,,,,,
882949710,false,finalized,3,3/22/2016 17:32:34,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/43/Schiffszimmermann_Werkzeug.jpg,,,,,,,,
882949711,false,finalized,3,3/22/2016 17:34:09,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/94/Werkstatt_eines_Schiffszimmerers_im_Altonaer_Museum_IMG_5128_edit.jpg,,,,,,,,
882949712,false,finalized,3,3/22/2016 17:34:09,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/0/0a/Bildhauerwerkstatt.jpg,,,,,,,,
882949713,false,finalized,3,3/22/2016 17:33:43,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/14/Laocoon_Vatican.jpg,,,,,,,,
882949714,false,finalized,3,3/22/2016 17:33:59,no_person,0.6667,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/8/82/Thutmosis_III.jpg,,,,,,,,
882949715,false,finalized,3,3/22/2016 17:31:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/db/Punktierger%C3%A4t.jpg,,,,,,,,
882949716,false,finalized,3,3/22/2016 17:30:33,no_person,0.6913,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/a/a4/Adam_Kraft.jpg,,,,,,,,
882949717,false,finalized,3,3/22/2016 17:32:34,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/6/6c/Gipsmodelle_Wiener_Historismus_Hofburg-Keller_2015_Wappen_und_Wappenhalter_Johannes_Benk_N_BU_19_b.jpg,,,,,,,,
882949718,false,finalized,3,3/22/2016 17:31:03,one_person,1.0,,,,,female,0.6691,http://upload.wikimedia.org/wikipedia/commons/d/db/Athena_Parthenos_Altemps_Inv8622.jpg,,,,,,,,
882949719,false,finalized,3,3/22/2016 17:36:04,one_person,0.6667,,,,,male,0.3333,http://upload.wikimedia.org/wikipedia/commons/5/55/Schneepflug_Strasse_vorne.jpg,,,,,,,,
882949720,false,finalized,3,3/22/2016 17:30:33,several_persons_but_one_persons_depiction_is_dominant,0.6648,,0,male,0.6648,,,http://upload.wikimedia.org/wikipedia/commons/1/17/Polyethylene_gas_main.jpg,,,,,,,,
882949721,false,finalized,3,3/22/2016 17:31:36,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/9/92/ESC2014_-_Austria_01_%28crop%29.jpg,,,,,,,,
882949722,false,finalized,3,3/22/2016 17:33:43,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/ca/Fotothek_df_n-34_0000020_Elektromonteur.jpg,,,,,,,,
882949723,false,finalized,3,3/22/2016 17:31:03,several_persons_no_single_persons_depiction_is_dominant,0.6824,only_male,0.6824,,0,,,http://upload.wikimedia.org/wikipedia/commons/1/1d/PikiWiki_Israel_6930_Electricity_network_maintenance.jpg,,,,,,,,
882949724,false,finalized,3,3/22/2016 17:32:49,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/2/21/Montage_Bassmechanik_CIMG1996.JPG,,,,,,,,
882949725,false,finalized,3,3/22/2016 19:34:06,several_persons_but_one_persons_depiction_is_dominant,1.0,,,female,1.0,,,http://upload.wikimedia.org/wikipedia/commons/f/fa/Oprah_Winfrey_%282004%29.jpg,,,,,,,,
882949726,false,finalized,3,3/22/2016 17:36:04,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/b/b6/Heinrich_Heine.PNG,,,,,,,,
882949727,false,finalized,3,3/22/2016 19:34:06,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/3/37/Euro_2008_press_tribune_salzburg_4.jpg,,,,,,,,
882949728,false,finalized,3,3/22/2016 17:31:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/8/81/13-03-19-landtag-niedersachsen-by-RalfR-033.jpg,,,,,,,,
882949729,false,finalized,3,3/22/2016 17:33:15,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/b/b1/Bob_Woodward.jpg,,,,,,,,
882949730,false,finalized,3,3/22/2016 17:33:15,one_person,1.0,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/8/8c/Lothar-loewe_2009_02.jpg,,,,,,,,
882949731,false,finalized,3,3/25/2016 13:44:54,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_male_persons,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a0/Journalisten.jpg,,,,,,,,
882949732,false,finalized,3,3/25/2016 13:46:47,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f6/Kozloduy_Nuclear_Power_Plant_-_Control_Room_of_Units_3_and_4.jpg,,,,,,,,
882949733,false,finalized,3,3/25/2016 13:44:28,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/d/d4/Diagramm_fluggeraetmech_beschaeftigungsent.jpg,,,,,,,,
882949734,false,finalized,3,3/25/2016 13:45:02,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/a/ac/Entwiklung_fluggeraet_azubi.jpg,,,,,,,,
882949735,false,finalized,3,3/25/2016 13:46:21,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/c/cd/Historie_fluggeraetmechaniker_seit1936.jpg,,,,,,,,
882949736,false,finalized,3,3/25/2016 13:45:17,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/d/d6/Aufteilung_nach_Bundesland_Flugger%C3%A4tmechaniker.jpg,,,,,,,,
882949737,false,finalized,3,3/25/2016 13:44:52,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/75/Wappen_der_Papiermacher.jpg,,,,,,,,
882949738,false,finalized,3,3/25/2016 13:47:55,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/2/2b/Z%C3%BClpich_monumento_pri_paperfarado_dum_1798_a.jpg,,,,,,,,
882949739,false,finalized,3,3/25/2016 13:49:41,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/4/42/Praecentor.JPG,,,,,,,,
882949740,false,finalized,3,3/25/2016 13:46:24,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/a/ad/Orthodox_Deacon.jpg,,,,,,,,
882949741,false,finalized,3,3/25/2016 13:44:29,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,0,,,http://upload.wikimedia.org/wikipedia/commons/7/75/Vincent_Nichols_Liturgy_of_the_Eucharist_2011-01-15.jpg,,,,,,,,
882949742,false,finalized,3,3/25/2016 13:43:19,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f9/Church_of_England_Ordination_1790.jpg,,,,,,,,
882949743,false,finalized,3,3/25/2016 13:45:08,several_persons_but_one_persons_depiction_is_dominant,0.6571,,0,male,0.6571,,,http://upload.wikimedia.org/wikipedia/commons/1/19/Diakonat.jpg,,,,,,,,
882949744,false,finalized,3,3/25/2016 13:56:10,one_person,0.6667,,,,0,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/1/1b/Dalmatic.jpg,,,,,,,,
882949745,false,finalized,3,3/25/2016 15:35:13,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/4/4b/US_Secret_Service_officers.jpg,,,,,,,,
882949746,false,finalized,3,3/25/2016 13:45:10,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/0a/Baugeraetefuehrer.jpg,,,,,,,,
882949747,false,finalized,3,3/25/2016 13:49:41,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.6562,,,,,http://upload.wikimedia.org/wikipedia/commons/3/3f/Machine_de_marquage.JPG,,,,,,,,
882949748,false,finalized,3,3/25/2016 13:47:26,several_persons_no_single_persons_depiction_is_dominant,0.6792,only_male,0.6792,,0,,,http://upload.wikimedia.org/wikipedia/commons/1/1e/DachpappeVerschwei%C3%9Fen.JPG,,,,,,,,
882949749,false,finalized,3,3/25/2016 13:48:22,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/de/a/a3/Modeschneider.jpg,,,,,,,,
882949750,false,finalized,3,3/25/2016 15:35:13,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/2/25/Diamond_Polisher.jpg,,,,,,,,
882949751,false,finalized,3,3/25/2016 13:44:54,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/1/18/Simone_Young_2010_-_Portrait_by_Bertold_Fabricius.jpg,,,,,,,,
882949752,false,finalized,3,3/25/2016 15:35:13,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c6/Charles_Lamoureux.png,,,,,,,,
882949753,false,finalized,3,3/25/2016 13:48:55,one_person,0.6364,,,,,male,0.6364,http://upload.wikimedia.org/wikipedia/commons/1/1c/Simultandolmetscheranlage.jpg,,,,,,,,
882949754,false,finalized,3,3/25/2016 13:45:02,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/8/89/Theodore_Blake_Wirgman_1882_-_Some_%27Graphic%27_Artists_%28The_Graphic%29.jpg,,,,,,,,
